tbl_PhysicalSites.PhysicalSiteID,OrganisationID,PostCode,ActualSalesId,tbl_ActualSales.PhysicalSiteID,WorkDate,Type,ActualSalesValue
953,163,SW11 4LR,36724302,953,06-Mar-21,Drink,0
953,163,SW11 4LR,36724303,953,06-Mar-21,Accommodation,0
494,89,CH3 6HJ,36724307,494,12-Mar-21,Food,278.83
494,89,CH3 6HJ,36724308,494,12-Mar-21,Drink,0
494,89,CH3 6HJ,36724309,494,12-Mar-21,Accommodation,0
812,153,GU32 1LN,36724310,812,06-Mar-21,Food,515.24
812,153,GU32 1LN,36724311,812,06-Mar-21,Drink,0
812,153,GU32 1LN,36724312,812,06-Mar-21,Accommodation,0
78,20,EN2 8AP,36724313,78,06-Mar-21,Food,83.47
78,20,EN2 8AP,36724314,78,06-Mar-21,Drink,0
78,20,EN2 8AP,36724315,78,06-Mar-21,Accommodation,0
850,156,KT22 0DP,36724319,850,06-Mar-21,Food,0
850,156,KT22 0DP,36724320,850,06-Mar-21,Drink,0
850,156,KT22 0DP,36724321,850,06-Mar-21,Accommodation,0
495,89,SY1 1HH,36724325,495,12-Mar-21,Food,67.56
495,89,SY1 1HH,36724326,495,12-Mar-21,Drink,0
495,89,SY1 1HH,36724327,495,12-Mar-21,Accommodation,0
90,20,TN13 2DR,36724331,90,06-Mar-21,Food,28.48
90,20,TN13 2DR,36724332,90,06-Mar-21,Drink,0
90,20,TN13 2DR,36724333,90,06-Mar-21,Accommodation,0
496,89,CW6 9PH,36724355,496,12-Mar-21,Food,616.85
496,89,CW6 9PH,36724356,496,12-Mar-21,Drink,0
496,89,CW6 9PH,36724357,496,12-Mar-21,Accommodation,0
241,4,LS17 0DJ,36724373,241,12-Mar-21,Food,209.17
241,4,LS17 0DJ,36724374,241,12-Mar-21,Drink,25
241,4,LS17 0DJ,36724375,241,12-Mar-21,Accommodation,0
497,89,CH7 6LR,36724388,497,12-Mar-21,Food,783.49
497,89,CH7 6LR,36724389,497,12-Mar-21,Drink,0
497,89,CH7 6LR,36724390,497,12-Mar-21,Accommodation,0
95,20,GU51 2RY,36724400,95,06-Mar-21,Food,84.87
95,20,GU51 2RY,36724401,95,06-Mar-21,Drink,0
95,20,GU51 2RY,36724402,95,06-Mar-21,Accommodation,0
924,163,SW18 2SS,36724406,924,06-Mar-21,Food,0
924,163,SW18 2SS,36724407,924,06-Mar-21,Drink,0
924,163,SW18 2SS,36724408,924,06-Mar-21,Accommodation,0
498,89,LL13 0DR,36724415,498,12-Mar-21,Food,609.64
498,89,LL13 0DR,36724416,498,12-Mar-21,Drink,31.22
498,89,LL13 0DR,36724417,498,12-Mar-21,Accommodation,0
813,153,SO31 7EB,36724430,813,06-Mar-21,Food,0
813,153,SO31 7EB,36724431,813,06-Mar-21,Drink,0
813,153,SO31 7EB,36724432,813,06-Mar-21,Accommodation,0
851,156,TW20 8QL,36724436,851,06-Mar-21,Food,0
851,156,TW20 8QL,36724437,851,06-Mar-21,Drink,0
851,156,TW20 8QL,36724438,851,06-Mar-21,Accommodation,0
499,89,LL20 8PN,36724448,499,12-Mar-21,Food,289.26
499,89,LL20 8PN,36724449,499,12-Mar-21,Drink,0
499,89,LL20 8PN,36724450,499,12-Mar-21,Accommodation,0
97,20,MK5 7AE,36724460,97,06-Mar-21,Food,581.21
97,20,MK5 7AE,36724461,97,06-Mar-21,Drink,0
97,20,MK5 7AE,36724462,97,06-Mar-21,Accommodation,0
500,89,LL29 6DD,36724469,500,12-Mar-21,Food,736.93
500,89,LL29 6DD,36724471,500,12-Mar-21,Drink,5.25
500,89,LL29 6DD,36724473,500,12-Mar-21,Accommodation,0
463,79,KT12 1DG,36724478,463,06-Mar-21,Food,1014.77
463,79,KT12 1DG,36724479,463,06-Mar-21,Drink,41.26
463,79,KT12 1DG,36724480,463,06-Mar-21,Accommodation,0
98,20,SG4 9DR,36724490,98,06-Mar-21,Food,124.23
98,20,SG4 9DR,36724491,98,06-Mar-21,Drink,0
98,20,SG4 9DR,36724493,98,06-Mar-21,Accommodation,0
501,89,SY13 4AT,36724499,501,12-Mar-21,Food,309.47
501,89,SY13 4AT,36724500,501,12-Mar-21,Drink,0
501,89,SY13 4AT,36724501,501,12-Mar-21,Accommodation,0
939,163,NR2 4TP,36724502,939,06-Mar-21,Food,0
939,163,NR2 4TP,36724503,939,06-Mar-21,Drink,0
939,163,NR2 4TP,36724504,939,06-Mar-21,Accommodation,0
502,89,TF10 9LQ,36724527,502,12-Mar-21,Food,623.67
502,89,TF10 9LQ,36724528,502,12-Mar-21,Drink,0
502,89,TF10 9LQ,36724530,502,12-Mar-21,Accommodation,0
100,20,CM16 7ES,36724535,100,06-Mar-21,Food,703.64
100,20,CM16 7ES,36724536,100,06-Mar-21,Drink,0
100,20,CM16 7ES,36724537,100,06-Mar-21,Accommodation,0
816,153,BA12 7DG,36724538,816,06-Mar-21,Food,0
816,153,BA12 7DG,36724539,816,06-Mar-21,Drink,0
816,153,BA12 7DG,36724540,816,06-Mar-21,Accommodation,0
852,156,CR6 9EG,36724544,852,06-Mar-21,Food,0
852,156,CR6 9EG,36724545,852,06-Mar-21,Drink,0
852,156,CR6 9EG,36724546,852,06-Mar-21,Accommodation,0
503,89,CW3 9BJ,36724553,503,12-Mar-21,Food,746.23
503,89,CW3 9BJ,36724554,503,12-Mar-21,Drink,0
503,89,CW3 9BJ,36724555,503,12-Mar-21,Accommodation,0
101,20,SG14 3RY,36724556,101,06-Mar-21,Food,577.54
101,20,SG14 3RY,36724557,101,06-Mar-21,Drink,0
101,20,SG14 3RY,36724558,101,06-Mar-21,Accommodation,0
504,89,SK11 0HE,36724583,504,12-Mar-21,Food,179.23
504,89,SK11 0HE,36724584,504,12-Mar-21,Drink,0
504,89,SK11 0HE,36724585,504,12-Mar-21,Accommodation,0
978,163,CB2 1DP,36724586,978,06-Mar-21,Food,0
978,163,CB2 1DP,36724587,978,06-Mar-21,Drink,0
978,163,CB2 1DP,36724588,978,06-Mar-21,Accommodation,0
103,20,HP1 2RH,36724595,103,06-Mar-21,Food,405.56
103,20,HP1 2RH,36724596,103,06-Mar-21,Drink,0
103,20,HP1 2RH,36724597,103,06-Mar-21,Accommodation,0
505,89,TN13 1SG,36724613,505,12-Mar-21,Food,292.28
505,89,TN13 1SG,36724614,505,12-Mar-21,Drink,0
505,89,TN13 1SG,36724615,505,12-Mar-21,Accommodation,0
104,20,EN6 4DW,36724625,104,06-Mar-21,Food,42.62
104,20,EN6 4DW,36724626,104,06-Mar-21,Drink,0
104,20,EN6 4DW,36724627,104,06-Mar-21,Accommodation,0
464,79,E17 9NL,36724628,464,06-Mar-21,Food,145.43
464,79,E17 9NL,36724629,464,06-Mar-21,Drink,0
464,79,E17 9NL,36724630,464,06-Mar-21,Accommodation,0
506,89,TN3 9JR,36724634,506,12-Mar-21,Food,26.81
506,89,TN3 9JR,36724635,506,12-Mar-21,Drink,0
506,89,TN3 9JR,36724636,506,12-Mar-21,Accommodation,0
814,153,SO22 6QS,36724640,814,06-Mar-21,Food,433.33
814,153,SO22 6QS,36724641,814,06-Mar-21,Drink,0
814,153,SO22 6QS,36724642,814,06-Mar-21,Accommodation,0
853,156,GU17 9UA,36724652,853,06-Mar-21,Food,0
853,156,GU17 9UA,36724653,853,06-Mar-21,Drink,0
853,156,GU17 9UA,36724654,853,06-Mar-21,Accommodation,0
507,89,CW11 1AL,36724661,507,12-Mar-21,Food,118.23
507,89,CW11 1AL,36724662,507,12-Mar-21,Drink,0
507,89,CW11 1AL,36724663,507,12-Mar-21,Accommodation,0
111,20,SG14 1BY,36724676,111,06-Mar-21,Food,3442.09
111,20,SG14 1BY,36724677,111,06-Mar-21,Drink,0
111,20,SG14 1BY,36724678,111,06-Mar-21,Accommodation,0
1023,163,W11 2RP,36724679,1023,06-Mar-21,Food,0
1023,163,W11 2RP,36724680,1023,06-Mar-21,Drink,0
1023,163,W11 2RP,36724681,1023,06-Mar-21,Accommodation,0
508,89,OX13 5PX,36724685,508,12-Mar-21,Food,362.74
508,89,OX13 5PX,36724686,508,12-Mar-21,Drink,0
508,89,OX13 5PX,36724687,508,12-Mar-21,Accommodation,0
509,89,UB9 6HJ,36724715,509,12-Mar-21,Food,69.36
509,89,UB9 6HJ,36724716,509,12-Mar-21,Drink,0
509,89,UB9 6HJ,36724717,509,12-Mar-21,Accommodation,0
510,89,WA4 2SX,36724740,510,12-Mar-21,Food,79.34
510,89,WA4 2SX,36724742,510,12-Mar-21,Drink,0
510,89,WA4 2SX,36724744,510,12-Mar-21,Accommodation,0
815,153,RG18 9DS,36724751,815,06-Mar-21,Food,0
815,153,RG18 9DS,36724752,815,06-Mar-21,Drink,0
815,153,RG18 9DS,36724753,815,06-Mar-21,Accommodation,0
854,156,RH1 4PE,36724754,854,06-Mar-21,Food,0
854,156,RH1 4PE,36724755,854,06-Mar-21,Drink,0
854,156,RH1 4PE,36724756,854,06-Mar-21,Accommodation,0
511,89,M15 4ST,36724760,511,12-Mar-21,Food,113.27
511,89,M15 4ST,36724761,511,12-Mar-21,Drink,0
511,89,M15 4ST,36724762,511,12-Mar-21,Accommodation,0
1395,79,PO5 3PP,36724763,1395,06-Mar-21,Food,339.37
1395,79,PO5 3PP,36724764,1395,06-Mar-21,Drink,34.15
1395,79,PO5 3PP,36724765,1395,06-Mar-21,Accommodation,0
1024,163,OX1 2DH,36724769,1024,06-Mar-21,Food,0
1024,163,OX1 2DH,36724770,1024,06-Mar-21,Drink,0
1024,163,OX1 2DH,36724771,1024,06-Mar-21,Accommodation,0
512,89,CH1 2NX,36724788,512,12-Mar-21,Food,138.88
512,89,CH1 2NX,36724790,512,12-Mar-21,Drink,0
512,89,CH1 2NX,36724792,512,12-Mar-21,Accommodation,0
513,89,TF8 7JF,36724808,513,12-Mar-21,Food,54.09
513,89,TF8 7JF,36724809,513,12-Mar-21,Drink,0
513,89,TF8 7JF,36724810,513,12-Mar-21,Accommodation,0
514,89,SK10 4QH,36724835,514,12-Mar-21,Food,166.64
514,89,SK10 4QH,36724836,514,12-Mar-21,Drink,0
514,89,SK10 4QH,36724837,514,12-Mar-21,Accommodation,0
822,153,GU31 5QB,36724850,822,06-Mar-21,Food,0
822,153,GU31 5QB,36724851,822,06-Mar-21,Drink,0
822,153,GU31 5QB,36724852,822,06-Mar-21,Accommodation,0
515,89,L37 0AB,36724856,515,12-Mar-21,Food,466.44
515,89,L37 0AB,36724857,515,12-Mar-21,Drink,0
515,89,L37 0AB,36724858,515,12-Mar-21,Accommodation,0
1177,156,RG2 9BP,36724859,1177,06-Mar-21,Food,0
1177,156,RG2 9BP,36724860,1177,06-Mar-21,Drink,0
1177,156,RG2 9BP,36724861,1177,06-Mar-21,Accommodation,0
994,163,NR2 2RB,36724865,994,06-Mar-21,Food,0
994,163,NR2 2RB,36724866,994,06-Mar-21,Drink,0
994,163,NR2 2RB,36724867,994,06-Mar-21,Accommodation,185.24
516,89,WV6 7EQ,36724880,516,12-Mar-21,Food,328.04
516,89,WV6 7EQ,36724881,516,12-Mar-21,Drink,0
516,89,WV6 7EQ,36724882,516,12-Mar-21,Accommodation,0
1998,79,PO1 2RY,36724886,1998,06-Mar-21,Food,0
1998,79,PO1 2RY,36724887,1998,06-Mar-21,Drink,0
1998,79,PO1 2RY,36724888,1998,06-Mar-21,Accommodation,0
195,20,AL8 7TN,36724901,195,06-Mar-21,Food,22.29
195,20,AL8 7TN,36724902,195,06-Mar-21,Drink,0
195,20,AL8 7TN,36724903,195,06-Mar-21,Accommodation,0
517,89,M28 2QT,36724907,517,12-Mar-21,Food,148.7
517,89,M28 2QT,36724908,517,12-Mar-21,Drink,0
517,89,M28 2QT,36724909,517,12-Mar-21,Accommodation,0
521,89,KT8 9BN,36724943,521,12-Mar-21,Food,325.26
521,89,KT8 9BN,36724944,521,12-Mar-21,Drink,0
521,89,KT8 9BN,36724945,521,12-Mar-21,Accommodation,0
819,153,PO9 2SN,36724949,819,06-Mar-21,Food,0
819,153,PO9 2SN,36724950,819,06-Mar-21,Drink,0
819,153,PO9 2SN,36724951,819,06-Mar-21,Accommodation,0
226,20,SG14 1BZ,36724952,226,06-Mar-21,Food,116.67
226,20,SG14 1BZ,36724953,226,06-Mar-21,Drink,0
226,20,SG14 1BZ,36724954,226,06-Mar-21,Accommodation,0
1031,163,BS1 4RR,36724955,1031,06-Mar-21,Food,0
1031,163,BS1 4RR,36724956,1031,06-Mar-21,Drink,0
1031,163,BS1 4RR,36724957,1031,06-Mar-21,Accommodation,0
1791,156,GU24 9PW,36724958,1791,06-Mar-21,Food,0
1791,156,GU24 9PW,36724959,1791,06-Mar-21,Drink,0
1791,156,GU24 9PW,36724960,1791,06-Mar-21,Accommodation,0
524,89,GU24 8AA,36724982,524,12-Mar-21,Food,307.69
524,89,GU24 8AA,36724983,524,12-Mar-21,Drink,0
524,89,GU24 8AA,36724984,524,12-Mar-21,Accommodation,0
551,104,M22 5WH,36724994,551,06-Mar-21,Food,0
551,104,M22 5WH,36724995,551,06-Mar-21,Drink,0
551,104,M22 5WH,36724996,551,06-Mar-21,Accommodation,0
358,20,GU16 6DS,36724997,358,06-Mar-21,Food,210.22
358,20,GU16 6DS,36724998,358,06-Mar-21,Drink,0
358,20,GU16 6DS,36724999,358,06-Mar-21,Accommodation,0
525,89,RG27 0RR,36725015,525,12-Mar-21,Food,111.84
525,89,RG27 0RR,36725016,525,12-Mar-21,Drink,0
525,89,RG27 0RR,36725017,525,12-Mar-21,Accommodation,0
476,20,MK4 3FN,36725033,476,06-Mar-21,Food,720.67
476,20,MK4 3FN,36725034,476,06-Mar-21,Drink,0
476,20,MK4 3FN,36725036,476,06-Mar-21,Accommodation,0
527,89,WD3 6AS,36725045,527,12-Mar-21,Food,110.72
527,89,WD3 6AS,36725046,527,12-Mar-21,Drink,0
527,89,WD3 6AS,36725047,527,12-Mar-21,Accommodation,0
1034,163,BS1 4PS,36725048,1034,06-Mar-21,Food,0
1034,163,BS1 4PS,36725049,1034,06-Mar-21,Drink,0
1034,163,BS1 4PS,36725050,1034,06-Mar-21,Accommodation,0
820,153,SO20 6DR,36725057,820,06-Mar-21,Food,0
820,153,SO20 6DR,36725058,820,06-Mar-21,Drink,0
820,153,SO20 6DR,36725059,820,06-Mar-21,Accommodation,0
1829,156,GU23 6EZ,36725066,1829,06-Mar-21,Food,0
1829,156,GU23 6EZ,36725067,1829,06-Mar-21,Drink,0
1829,156,GU23 6EZ,36725068,1829,06-Mar-21,Accommodation,0
528,89,RG10 9SB,36725075,528,12-Mar-21,Food,311.27
528,89,RG10 9SB,36725076,528,12-Mar-21,Drink,0
528,89,RG10 9SB,36725077,528,12-Mar-21,Accommodation,0
1180,20,SG12 9LE,36725078,1180,06-Mar-21,Food,561.95
1180,20,SG12 9LE,36725079,1180,06-Mar-21,Drink,0
1180,20,SG12 9LE,36725080,1180,06-Mar-21,Accommodation,0
529,89,IG7 6ET,36725099,529,12-Mar-21,Food,31.1
529,89,IG7 6ET,36725100,529,12-Mar-21,Drink,0
529,89,IG7 6ET,36725101,529,12-Mar-21,Accommodation,0
800,104,WA15 0HG,36725108,800,06-Mar-21,Food,0
800,104,WA15 0HG,36725109,800,06-Mar-21,Drink,0
800,104,WA15 0HG,36725110,800,06-Mar-21,Accommodation,0
530,89,RH17 5RL,36725123,530,12-Mar-21,Food,135.79
530,89,RH17 5RL,36725124,530,12-Mar-21,Drink,0
530,89,RH17 5RL,36725125,530,12-Mar-21,Accommodation,0
1668,20,CM77 7US,36725135,1668,06-Mar-21,Food,35.06
1668,20,CM77 7US,36725136,1668,06-Mar-21,Drink,0
1668,20,CM77 7US,36725137,1668,06-Mar-21,Accommodation,0
996,163,SO23 8TP,36725141,996,06-Mar-21,Food,0
996,163,SO23 8TP,36725142,996,06-Mar-21,Drink,0
996,163,SO23 8TP,36725143,996,06-Mar-21,Accommodation,0
531,89,SO40 2NP,36725156,531,12-Mar-21,Food,49.81
531,89,SO40 2NP,36725157,531,12-Mar-21,Drink,0
531,89,SO40 2NP,36725158,531,12-Mar-21,Accommodation,0
838,153,SO41 6DJ,36725165,838,06-Mar-21,Food,0
838,153,SO41 6DJ,36725166,838,06-Mar-21,Drink,0
838,153,SO41 6DJ,36725167,838,06-Mar-21,Accommodation,0
1812,20,SG18 0EL,36725174,1812,06-Mar-21,Food,828.22
1812,20,SG18 0EL,36725175,1812,06-Mar-21,Drink,0
1812,20,SG18 0EL,36725176,1812,06-Mar-21,Accommodation,0
532,89,CM3 8HT,36725180,532,12-Mar-21,Food,175.21
532,89,CM3 8HT,36725181,532,12-Mar-21,Drink,0
532,89,CM3 8HT,36725182,532,12-Mar-21,Accommodation,0
533,89,RG7 5SH,36725192,533,12-Mar-21,Food,152.89
533,89,RG7 5SH,36725193,533,12-Mar-21,Drink,0
533,89,RG7 5SH,36725194,533,12-Mar-21,Accommodation,0
1843,156,GU21 4XY,36725213,1843,06-Mar-21,Food,2426.3
1843,156,GU21 4XY,36725214,1843,06-Mar-21,Drink,482.21
1843,156,GU21 4XY,36725215,1843,06-Mar-21,Accommodation,0
534,89,CT2 0DB,36725219,534,12-Mar-21,Food,68.42
534,89,CT2 0DB,36725220,534,12-Mar-21,Drink,0
534,89,CT2 0DB,36725221,534,12-Mar-21,Accommodation,0
1028,163,SW17 7EB,36725225,1028,06-Mar-21,Food,0
1028,163,SW17 7EB,36725226,1028,06-Mar-21,Drink,0
1028,163,SW17 7EB,36725227,1028,06-Mar-21,Accommodation,0
983,104,LL40 1AR,36725231,983,06-Mar-21,Food,0
983,104,LL40 1AR,36725232,983,06-Mar-21,Drink,0
983,104,LL40 1AR,36725233,983,06-Mar-21,Accommodation,0
535,89,RG27 8JU,36725237,535,12-Mar-21,Food,149.37
535,89,RG27 8JU,36725238,535,12-Mar-21,Drink,0
535,89,RG27 8JU,36725239,535,12-Mar-21,Accommodation,0
817,153,RG25 3NW,36725243,817,06-Mar-21,Food,0
817,153,RG25 3NW,36725244,817,06-Mar-21,Drink,0
817,153,RG25 3NW,36725245,817,06-Mar-21,Accommodation,0
536,89,CR5 3QW,36725258,536,12-Mar-21,Food,154.08
536,89,CR5 3QW,36725259,536,12-Mar-21,Drink,0
536,89,CR5 3QW,36725260,536,12-Mar-21,Accommodation,0
537,89,EN5 4SG,36725276,537,12-Mar-21,Food,51.8
537,89,EN5 4SG,36725277,537,12-Mar-21,Drink,0
537,89,EN5 4SG,36725278,537,12-Mar-21,Accommodation,0
539,89,RG4 7UG,36725291,539,12-Mar-21,Food,210.27
539,89,RG4 7UG,36725292,539,12-Mar-21,Drink,0
539,89,RG4 7UG,36725293,539,12-Mar-21,Accommodation,0
1022,163,E8 4QJ,36725294,1022,06-Mar-21,Food,0
1022,163,E8 4QJ,36725295,1022,06-Mar-21,Drink,0
1022,163,E8 4QJ,36725296,1022,06-Mar-21,Accommodation,0
972,104,LL32 8GU,36725312,972,06-Mar-21,Food,0
972,104,LL32 8GU,36725313,972,06-Mar-21,Drink,0
972,104,LL32 8GU,36725314,972,06-Mar-21,Accommodation,0
550,89,BB7 9PQ,36725315,550,12-Mar-21,Food,409.65
550,89,BB7 9PQ,36725316,550,12-Mar-21,Drink,0
550,89,BB7 9PQ,36725317,550,12-Mar-21,Accommodation,0
837,153,GU8 4TY,36725321,837,06-Mar-21,Food,0
837,153,GU8 4TY,36725322,837,06-Mar-21,Drink,0
837,153,GU8 4TY,36725323,837,06-Mar-21,Accommodation,0
572,89,WS15 4QF,36725336,572,12-Mar-21,Food,264.09
572,89,WS15 4QF,36725337,572,12-Mar-21,Drink,0
572,89,WS15 4QF,36725338,572,12-Mar-21,Accommodation,0
610,89,LL12 8TY,36725359,610,12-Mar-21,Food,993.2
610,89,LL12 8TY,36725361,610,12-Mar-21,Drink,5.79
610,89,LL12 8TY,36725362,610,12-Mar-21,Accommodation,0
993,163,CB1 1LH,36725363,993,06-Mar-21,Food,0
993,163,CB1 1LH,36725364,993,06-Mar-21,Drink,0
993,163,CB1 1LH,36725365,993,06-Mar-21,Accommodation,0
649,89,CW10 9JP,36725384,649,12-Mar-21,Food,778.48
649,89,CW10 9JP,36725385,649,12-Mar-21,Drink,0
649,89,CW10 9JP,36725386,649,12-Mar-21,Accommodation,0
986,104,SK1 1JJ,36725390,986,06-Mar-21,Food,0
986,104,SK1 1JJ,36725391,986,06-Mar-21,Drink,0
986,104,SK1 1JJ,36725392,986,06-Mar-21,Accommodation,0
893,153,SP11 8AE,36725396,893,06-Mar-21,Food,0
893,153,SP11 8AE,36725397,893,06-Mar-21,Drink,0
893,153,SP11 8AE,36725399,893,06-Mar-21,Accommodation,0
828,89,OX17 1JJ,36725402,828,12-Mar-21,Food,446.18
828,89,OX17 1JJ,36725403,828,12-Mar-21,Drink,0
828,89,OX17 1JJ,36725404,828,12-Mar-21,Accommodation,0
829,89,RH3 7BG,36725420,829,12-Mar-21,Food,33.91
829,89,RH3 7BG,36725421,829,12-Mar-21,Drink,0
829,89,RH3 7BG,36725422,829,12-Mar-21,Accommodation,0
1033,163,BN1 2PS,36725423,1033,06-Mar-21,Food,0
1033,163,BN1 2PS,36725424,1033,06-Mar-21,Drink,0
1033,163,BN1 2PS,36725425,1033,06-Mar-21,Accommodation,0
923,89,ST19 9BQ,36725441,923,12-Mar-21,Food,282.63
923,89,ST19 9BQ,36725442,923,12-Mar-21,Drink,0
923,89,ST19 9BQ,36725443,923,12-Mar-21,Accommodation,0
975,89,AL3 6JZ,36725459,975,12-Mar-21,Food,250.55
975,89,AL3 6JZ,36725460,975,12-Mar-21,Drink,0
975,89,AL3 6JZ,36725461,975,12-Mar-21,Accommodation,0
894,153,GU27 2PD,36725465,894,06-Mar-21,Food,0
894,153,GU27 2PD,36725466,894,06-Mar-21,Drink,0
894,153,GU27 2PD,36725467,894,06-Mar-21,Accommodation,0
1058,89,PR2 5SQ,36725477,1058,12-Mar-21,Food,323.25
1058,89,PR2 5SQ,36725478,1058,12-Mar-21,Drink,0
1058,89,PR2 5SQ,36725479,1058,12-Mar-21,Accommodation,0
1164,163,CB5 8AB,36725480,1164,06-Mar-21,Food,0
1164,163,CB5 8AB,36725481,1164,06-Mar-21,Drink,0
1164,163,CB5 8AB,36725482,1164,06-Mar-21,Accommodation,0
2305,380,SW3 5UZ,36725483,2305,12-Mar-21,Food,8798.66
2305,380,SW3 5UZ,36725484,2305,12-Mar-21,Drink,0
2305,380,SW3 5UZ,36725485,2305,12-Mar-21,Accommodation,0
1080,89,B15 3DH,36725501,1080,12-Mar-21,Food,195.1
1080,89,B15 3DH,36725502,1080,12-Mar-21,Drink,0
1080,89,B15 3DH,36725503,1080,12-Mar-21,Accommodation,0
1159,89,RH6 0ET,36725519,1159,12-Mar-21,Food,176.67
1159,89,RH6 0ET,36725520,1159,12-Mar-21,Drink,0
1159,89,RH6 0ET,36725521,1159,12-Mar-21,Accommodation,0
985,104,LL14 6BL,36725522,985,06-Mar-21,Food,0
985,104,LL14 6BL,36725523,985,06-Mar-21,Drink,0
985,104,LL14 6BL,36725524,985,06-Mar-21,Accommodation,0
1200,89,LL16 4DA,36725537,1200,12-Mar-21,Food,422.48
1200,89,LL16 4DA,36725538,1200,12-Mar-21,Drink,16.7
1200,89,LL16 4DA,36725539,1200,12-Mar-21,Accommodation,0
1354,153,SN5 7JL,36725540,1354,06-Mar-21,Food,0
1354,153,SN5 7JL,36725541,1354,06-Mar-21,Drink,0
1354,153,SN5 7JL,36725542,1354,06-Mar-21,Accommodation,0
1032,163,PO11 0AS,36725546,1032,06-Mar-21,Food,0
1032,163,PO11 0AS,36725547,1032,06-Mar-21,Drink,0
1032,163,PO11 0AS,36725548,1032,06-Mar-21,Accommodation,0
1414,89,RH8 9PE,36725552,1414,12-Mar-21,Food,465.92
1414,89,RH8 9PE,36725553,1414,12-Mar-21,Drink,0
1414,89,RH8 9PE,36725554,1414,12-Mar-21,Accommodation,0
1642,89,CW6 0RZ,36725573,1642,12-Mar-21,Food,442.1
1642,89,CW6 0RZ,36725574,1642,12-Mar-21,Drink,0
1642,89,CW6 0RZ,36725575,1642,12-Mar-21,Accommodation,0
2490,380,SE1 1LB,36725591,2490,12-Mar-21,Food,7043.12
2490,380,SE1 1LB,36725592,2490,12-Mar-21,Drink,0
2490,380,SE1 1LB,36725593,2490,12-Mar-21,Accommodation,0
1715,89,LA6 2RJ,36725597,1715,12-Mar-21,Food,589.28
1715,89,LA6 2RJ,36725598,1715,12-Mar-21,Drink,0
1715,89,LA6 2RJ,36725599,1715,12-Mar-21,Accommodation,0
1075,104,SK6 8ED,36725600,1075,06-Mar-21,Food,0
1075,104,SK6 8ED,36725601,1075,06-Mar-21,Drink,0
1075,104,SK6 8ED,36725602,1075,06-Mar-21,Accommodation,0
1716,89,BB2 6QB,36725609,1716,12-Mar-21,Food,200.68
1716,89,BB2 6QB,36725610,1716,12-Mar-21,Drink,0
1716,89,BB2 6QB,36725611,1716,12-Mar-21,Accommodation,0
1179,163,SO15 2AB,36725615,1179,06-Mar-21,Food,0
1179,163,SO15 2AB,36725616,1179,06-Mar-21,Drink,0
1179,163,SO15 2AB,36725617,1179,06-Mar-21,Accommodation,0
1774,89,HP9 2JD,36725636,1774,12-Mar-21,Food,135.38
1774,89,HP9 2JD,36725637,1774,12-Mar-21,Drink,0
1774,89,HP9 2JD,36725638,1774,12-Mar-21,Accommodation,0
1808,89,B95 5EE,36725645,1808,12-Mar-21,Food,240.37
1808,89,B95 5EE,36725646,1808,12-Mar-21,Drink,0
1808,89,B95 5EE,36725647,1808,12-Mar-21,Accommodation,0
1241,104,LA23 1PW,36725654,1241,06-Mar-21,Food,0
1241,104,LA23 1PW,36725655,1241,06-Mar-21,Drink,0
1241,104,LA23 1PW,36725656,1241,06-Mar-21,Accommodation,0
1826,89,RH5 5RZ,36725657,1826,12-Mar-21,Food,378.63
1826,89,RH5 5RZ,36725658,1826,12-Mar-21,Drink,0
1826,89,RH5 5RZ,36725659,1826,12-Mar-21,Accommodation,0
1178,163,CB1 2QA,36725660,1178,06-Mar-21,Food,0
1178,163,CB1 2QA,36725661,1178,06-Mar-21,Drink,0
1178,163,CB1 2QA,36725662,1178,06-Mar-21,Accommodation,0
2306,380,W2 4UL,36725669,2306,12-Mar-21,Food,11942.67
2306,380,W2 4UL,36725670,2306,12-Mar-21,Drink,0
2306,380,W2 4UL,36725671,2306,12-Mar-21,Accommodation,0
1854,89,BN12 6FB,36725675,1854,12-Mar-21,Food,24.67
1854,89,BN12 6FB,36725676,1854,12-Mar-21,Drink,0
1854,89,BN12 6FB,36725677,1854,12-Mar-21,Accommodation,0
1026,163,WC2R 0NP,36725702,1026,06-Mar-21,Food,0
1026,163,WC2R 0NP,36725703,1026,06-Mar-21,Drink,0
1026,163,WC2R 0NP,36725704,1026,06-Mar-21,Accommodation,0
1402,104,CW6 0DX,36725705,1402,06-Mar-21,Food,0
1402,104,CW6 0DX,36725706,1402,06-Mar-21,Drink,0
1402,104,CW6 0DX,36725707,1402,06-Mar-21,Accommodation,0
2001,89,DY7 5QJ,36725711,2001,12-Mar-21,Food,694.86
2001,89,DY7 5QJ,36725712,2001,12-Mar-21,Drink,0
2001,89,DY7 5QJ,36725713,2001,12-Mar-21,Accommodation,0
2064,89,W4 3PU,36725720,2064,12-Mar-21,Food,70.24
2064,89,W4 3PU,36725721,2064,12-Mar-21,Drink,4.92
2064,89,W4 3PU,36725722,2064,12-Mar-21,Accommodation,0
2095,89,WR13 6NY,36725735,2095,12-Mar-21,Food,127.28
2095,89,WR13 6NY,36725736,2095,12-Mar-21,Drink,0
2095,89,WR13 6NY,36725737,2095,12-Mar-21,Accommodation,0
2336,89,CV37 8NY,36725744,2336,12-Mar-21,Food,279.31
2336,89,CV37 8NY,36725745,2336,12-Mar-21,Drink,0
